fips,state,state_name,county,division,region,ur12mo,ur6mo
50019,VT,Vermont,Orleans County,New England,Northeast,5.333333333333333,4.266666666666667
50021,VT,Vermont,Rutland County,New England,Northeast,3.8166666666666664,3.716666666666667
50023,VT,Vermont,Washington County,New England,Northeast,3.2583333333333333,2.9166666666666665
50025,VT,Vermont,Windham County,New England,Northeast,3.3833333333333333,3.2
50027,VT,Vermont,Windsor County,New England,Northeast,2.975,2.85
51001,VA,Virginia,Accomack County,South Atlantic,South,4.958333333333333,4.566666666666666
51003,VA,Virginia,Albemarle County,South Atlantic,South,3.575,3.783333333333333
51005,VA,Virginia,Alleghany County,South Atlantic,South,5.133333333333334,5.066666666666666
51007,VA,Virginia,Amelia County,South Atlantic,South,4.275,4.366666666666667
51009,VA,Virginia,Amherst County,South Atlantic,South,4.383333333333334,4.6
51011,VA,Virginia,Appomattox County,South Atlantic,South,4.691666666666666,4.8
51013,VA,Virginia,Arlington County,South Atlantic,South,2.625,2.716666666666667
51015,VA,Virginia,Augusta County,South Atlantic,South,3.675,3.716666666666667
51017,VA,Virginia,Bath County,South Atlantic,South,3.75,3.55
51019,VA,Virginia,Bedford County,South Atlantic,South,4.125,4.2
51021,VA,Virginia,Bland County,South Atlantic,South,5.341666666666667,5.566666666666666
51023,VA,Virginia,Botetourt County,South Atlantic,South,3.6833333333333336,3.7
51025,VA,Virginia,Brunswick County,South Atlantic,South,6.1,5.933333333333334
51027,VA,Virginia,Buchanan County,South Atlantic,South,11.058333333333334,10.65
51029,VA,Virginia,Buckingham County,South Atlantic,South,5.441666666666666,5.316666666666666
51031,VA,Virginia,Campbell County,South Atlantic,South,4.45,4.533333333333333
51033,VA,Virginia,Caroline County,South Atlantic,South,4.533333333333333,4.5
51035,VA,Virginia,Carroll County,South Atlantic,South,5.15,5.333333333333333
51036,VA,Virginia,Charles City County,South Atlantic,South,4.725,4.55
51037,VA,Virginia,Charlotte County,South Atlantic,South,5.125,5.25
51041,VA,Virginia,Chesterfield County,South Atlantic,South,3.9,4.016666666666667
51043,VA,Virginia,Clarke County,South Atlantic,South,3.5833333333333335,3.6166666666666667
51045,VA,Virginia,Craig County,South Atlantic,South,4.858333333333333,4.583333333333333
51047,VA,Virginia,Culpeper County,South Atlantic,South,3.925,3.9833333333333334
51049,VA,Virginia,Cumberland County,South Atlantic,South,4.625,4.6499999999999995
51051,VA,Virginia,Dickenson County,South Atlantic,South,10.3,9.833333333333334
51053,VA,Virginia,Dinwiddie County,South Atlantic,South,4.941666666666666,5
51057,VA,Virginia,Essex County,South Atlantic,South,4.866666666666666,4.8
51059,VA,Virginia,Fairfax County,South Atlantic,South,3.2583333333333333,3.3833333333333333
51061,VA,Virginia,Fauquier County,South Atlantic,South,3.533333333333333,3.5833333333333335
51063,VA,Virginia,Floyd County,South Atlantic,South,4.041666666666667,4.066666666666666
51065,VA,Virginia,Fluvanna County,South Atlantic,South,3.4166666666666665,3.466666666666667
51067,VA,Virginia,Franklin County,South Atlantic,South,4.3,4.466666666666667
51069,VA,Virginia,Frederick County,South Atlantic,South,3.566666666666667,3.5833333333333335
51071,VA,Virginia,Giles County,South Atlantic,South,5.333333333333333,5.666666666666667
51073,VA,Virginia,Gloucester County,South Atlantic,South,3.725,3.6833333333333336
51075,VA,Virginia,Goochland County,South Atlantic,South,3.8,3.95
51077,VA,Virginia,Grayson County,South Atlantic,South,5.216666666666667,5.2
51079,VA,Virginia,Greene County,South Atlantic,South,3.325,3.466666666666667
51081,VA,Virginia,Greensville County,South Atlantic,South,5.116666666666666,5.166666666666666
51083,VA,Virginia,Halifax County,South Atlantic,South,5.933333333333334,5.983333333333333
51085,VA,Virginia,Hanover County,South Atlantic,South,3.5416666666666665,3.6666666666666665
51087,VA,Virginia,Henrico County,South Atlantic,South,3.9416666666666664,4.066666666666666
51089,VA,Virginia,Henry County,South Atlantic,South,5.65,5.7
51091,VA,Virginia,Highland County,South Atlantic,South,3.25,2.9833333333333334
51093,VA,Virginia,Isle of Wight County,South Atlantic,South,4.391666666666667,4.416666666666667
51095,VA,Virginia,James City County,South Atlantic,South,3.95,3.966666666666667
51097,VA,Virginia,King and Queen County,South Atlantic,South,4.208333333333333,4.183333333333334
51099,VA,Virginia,King George County,South Atlantic,South,4.341666666666667,4.333333333333333
51101,VA,Virginia,King William County,South Atlantic,South,3.825,3.8666666666666667
51103,VA,Virginia,Lancaster County,South Atlantic,South,5.791666666666667,4.666666666666667
51105,VA,Virginia,Lee County,South Atlantic,South,6.941666666666666,6.8
51107,VA,Virginia,Loudoun County,South Atlantic,South,3.225,3.333333333333333
51109,VA,Virginia,Louisa County,South Atlantic,South,3.8333333333333335,3.9333333333333336
51111,VA,Virginia,Lunenburg County,South Atlantic,South,4.658333333333333,4.7
51113,VA,Virginia,Madison County,South Atlantic,South,3.175,3.25
51115,VA,Virginia,Mathews County,South Atlantic,South,4.025,4
51117,VA,Virginia,Mecklenburg County,South Atlantic,South,5.733333333333333,5.683333333333334
51119,VA,Virginia,Middlesex County,South Atlantic,South,3.908333333333333,3.833333333333333
51121,VA,Virginia,Montgomery County,South Atlantic,South,4.166666666666667,4.483333333333333
51125,VA,Virginia,Nelson County,South Atlantic,South,3.6666666666666665,3.7333333333333334
51127,VA,Virginia,New Kent County,South Atlantic,South,3.4333333333333336,3.466666666666667
51131,VA,Virginia,Northampton County,South Atlantic,South,5.85,5.3
51133,VA,Virginia,Northumberland County,South Atlantic,South,5.608333333333333,4.683333333333334
51135,VA,Virginia,Nottoway County,South Atlantic,South,4.0249999999999995,4.1
51137,VA,Virginia,Orange County,South Atlantic,South,4.141666666666667,4.166666666666667
51139,VA,Virginia,Page County,South Atlantic,South,5.741666666666666,4.616666666666667
51141,VA,Virginia,Patrick County,South Atlantic,South,4.833333333333333,4.85
51143,VA,Virginia,Pittsylvania County,South Atlantic,South,4.808333333333334,4.85
51145,VA,Virginia,Powhatan County,South Atlantic,South,3.591666666666667,3.75
51147,VA,Virginia,Prince Edward County,South Atlantic,South,5.441666666666666,5.7
51149,VA,Virginia,Prince George County,South Atlantic,South,4.941666666666666,5.066666666666666
51153,VA,Virginia,Prince William County,South Atlantic,South,3.683333333333333,3.75
51155,VA,Virginia,Pulaski County,South Atlantic,South,5.841666666666667,6.416666666666667
51157,VA,Virginia,Rappahannock County,South Atlantic,South,3.591666666666667,3.6166666666666667
51159,VA,Virginia,Richmond County,South Atlantic,South,3.8,3.5666666666666664
51161,VA,Virginia,Roanoke County,South Atlantic,South,3.6,3.716666666666667
51163,VA,Virginia,Rockbridge County,South Atlantic,South,4.491666666666667,4.316666666666666
51165,VA,Virginia,Rockingham County,South Atlantic,South,3.6166666666666667,3.7
51167,VA,Virginia,Russell County,South Atlantic,South,6.591666666666667,6.3999999999999995
51169,VA,Virginia,Scott County,South Atlantic,South,5.033333333333333,4.966666666666667
51171,VA,Virginia,Shenandoah County,South Atlantic,South,3.8249999999999997,3.8166666666666664
51173,VA,Virginia,Smyth County,South Atlantic,South,5.85,5.916666666666667
51175,VA,Virginia,Southampton County,South Atlantic,South,3.975,3.933333333333333
51177,VA,Virginia,Spotsylvania County,South Atlantic,South,4.15,4.233333333333333
51179,VA,Virginia,Stafford County,South Atlantic,South,3.975,4.066666666666666
51181,VA,Virginia,Surry County,South Atlantic,South,5.308333333333334,5.300000000000001
51183,VA,Virginia,Sussex County,South Atlantic,South,6.383333333333333,6.133333333333333
51185,VA,Virginia,Tazewell County,South Atlantic,South,7.608333333333333,7.783333333333333
51187,VA,Virginia,Warren County,South Atlantic,South,4.158333333333333,4.066666666666666
51191,VA,Virginia,Washington County,South Atlantic,South,4.533333333333333,4.716666666666667
51193,VA,Virginia,Westmoreland County,South Atlantic,South,4.6499999999999995,4.35
51195,VA,Virginia,Wise County,South Atlantic,South,8.666666666666666,8.5
51197,VA,Virginia,Wythe County,South Atlantic,South,5.633333333333333,5.866666666666666
51199,VA,Virginia,York County,South Atlantic,South,3.9499999999999997,4.016666666666667
51510,VA,Virginia,Alexandria city,South Atlantic,South,2.925,2.966666666666667
51520,VA,Virginia,Bristol city,South Atlantic,South,5.008333333333333,5.35
51530,VA,Virginia,Buena Vista city,South Atlantic,South,5.2,5.15
51540,VA,Virginia,Charlottesville city,South Atlantic,South,3.4,3.5666666666666664
51550,VA,Virginia,Chesapeake city,South Atlantic,South,4.341666666666667,4.416666666666666
51570,VA,Virginia,Colonial Heights city,South Atlantic,South,4.508333333333333,4.616666666666667
51580,VA,Virginia,Covington city,South Atlantic,South,5.883333333333333,5.65
51590,VA,Virginia,Danville city,South Atlantic,South,6.191666666666666,6.3
51595,VA,Virginia,Emporia city,South Atlantic,South,6.633333333333333,6.366666666666666
51600,VA,Virginia,Fairfax city,South Atlantic,South,3.091666666666667,3.25
51610,VA,Virginia,Falls Church city,South Atlantic,South,2.7583333333333333,2.8666666666666667
51620,VA,Virginia,Franklin city,South Atlantic,South,6.166666666666667,6.1
51630,VA,Virginia,Fredericksburg city,South Atlantic,South,4.825,4.95
51640,VA,Virginia,Galax city,South Atlantic,South,5.041666666666667,5.266666666666667
51650,VA,Virginia,Hampton city,South Atlantic,South,5.766666666666667,5.766666666666667
51660,VA,Virginia,Harrisonburg city,South Atlantic,South,4.925,5.383333333333333
51670,VA,Virginia,Hopewell city,South Atlantic,South,6.616666666666666,6.683333333333334
51678,VA,Virginia,Lexington city,South Atlantic,South,6.291666666666667,6.85
51680,VA,Virginia,Lynchburg city,South Atlantic,South,5.25,5.616666666666667
51683,VA,Virginia,Manassas city,South Atlantic,South,3.6666666666666665,3.666666666666667
51685,VA,Virginia,Manassas Park city,South Atlantic,South,3.716666666666667,3.716666666666667
51690,VA,Virginia,Martinsville city,South Atlantic,South,7.3,7.083333333333333
51700,VA,Virginia,Newport News city,South Atlantic,South,5.191666666666666,5.183333333333334
51710,VA,Virginia,Norfolk city,South Atlantic,South,5.366666666666666,5.466666666666667
51720,VA,Virginia,Norton city,South Atlantic,South,6.916666666666667,6.966666666666667
51730,VA,Virginia,Petersburg city,South Atlantic,South,7.983333333333333,7.933333333333334
51735,VA,Virginia,Poquoson city,South Atlantic,South,3.533333333333333,3.6333333333333333
51740,VA,Virginia,Portsmouth city,South Atlantic,South,6.208333333333333,6.25
51750,VA,Virginia,Radford city,South Atlantic,South,5.475,5.966666666666667
51760,VA,Virginia,Richmond city,South Atlantic,South,4.708333333333333,4.866666666666667
51770,VA,Virginia,Roanoke city,South Atlantic,South,4.333333333333333,4.383333333333334
51775,VA,Virginia,Salem city,South Atlantic,South,3.9833333333333334,4.1
51790,VA,Virginia,Staunton city,South Atlantic,South,3.9666666666666663,4
51800,VA,Virginia,Suffolk city,South Atlantic,South,4.75,4.816666666666666
51810,VA,Virginia,Virginia Beach city,South Atlantic,South,3.9916666666666667,4.066666666666666
51820,VA,Virginia,Waynesboro city,South Atlantic,South,4.208333333333333,4.233333333333333
51830,VA,Virginia,Williamsburg city,South Atlantic,South,5.641666666666667,6
51840,VA,Virginia,Winchester city,South Atlantic,South,4.066666666666666,4.133333333333333
53001,WA,Washington,Adams County,Pacific,West,6.775,4.733333333333333
53003,WA,Washington,Asotin County,Pacific,West,4.991666666666667,4.566666666666666
53005,WA,Washington,Benton County,Pacific,West,6.416666666666667,5.733333333333333
53007,WA,Washington,Chelan County,Pacific,West,5.883333333333333,4.7
53009,WA,Washington,Clallam County,Pacific,West,7.766666666666667,7.05
53011,WA,Washington,Clark County,Pacific,West,6.125,5.916666666666666
53013,WA,Washington,Columbia County,Pacific,West,6.416666666666667,5.75
53015,WA,Washington,Cowlitz County,Pacific,West,7.283333333333333,6.85
53017,WA,Washington,Douglas County,Pacific,West,6.975,5.833333333333334
53019,WA,Washington,Ferry County,Pacific,West,10.325,8.683333333333334
53021,WA,Washington,Franklin County,Pacific,West,7.608333333333333,6.066666666666666
53023,WA,Washington,Garfield County,Pacific,West,5.941666666666666,4.933333333333334
53025,WA,Washington,Grant County,Pacific,West,7.391666666666667,5.616666666666666
53027,WA,Washington,Grays Harbor County,Pacific,West,8.491666666666667,7.7
53029,WA,Washington,Island County,Pacific,West,5.975,5.583333333333334
53031,WA,Washington,Jefferson County,Pacific,West,7.083333333333333,6.65
53033,WA,Washington,King County,Pacific,West,4.058333333333334,3.933333333333333
53035,WA,Washington,Kitsap County,Pacific,West,5.558333333333334,5.416666666666667
53037,WA,Washington,Kittitas County,Pacific,West,6.008333333333333,5.366666666666666
53039,WA,Washington,Klickitat County,Pacific,West,6.958333333333333,6.016666666666667
53041,WA,Washington,Lewis County,Pacific,West,7.941666666666666,7.25
53043,WA,Washington,Lincoln County,Pacific,West,5.7,4.75
53045,WA,Washington,Mason County,Pacific,West,7.658333333333333,7.15
53047,WA,Washington,Okanogan County,Pacific,West,6.991666666666667,5.083333333333333
53049,WA,Washington,Pacific County,Pacific,West,8.358333333333333,7.25
53051,WA,Washington,Pend Oreille County,Pacific,West,9.083333333333334,8.016666666666666
53053,WA,Washington,Pierce County,Pacific,West,6.108333333333333,5.783333333333333
53055,WA,Washington,San Juan County,Pacific,West,4.833333333333333,4.033333333333333
53057,WA,Washington,Skagit County,Pacific,West,6.633333333333333,6.05
53059,WA,Washington,Skamania County,Pacific,West,6.975,6.283333333333333
53061,WA,Washington,Snohomish County,Pacific,West,4.458333333333333,4.316666666666666
53063,WA,Washington,Spokane County,Pacific,West,6.183333333333334,5.633333333333333
53065,WA,Washington,Stevens County,Pacific,West,8.358333333333333,7.066666666666666
