year,state,st,county,fips,poptotal,pop16o,popu18,pop25o,pop324,pop60o,popnc,popnc18o,pophh,popinst,popogq,popmetro,malepop,femalepop,whitepop,blackpop,hisppop,aapipop,aianpop,multipop,otherpop,enroll,nohs,hsplus,bacc,grad,empop,unempop,cnoninst,hcnone,hcpub,hcpvt,earnmed,earnpc,incmed,incpc,maleprop,femaleprop,whiteprop,nonwhprop,blackprop,hispprop,aapiprop,aianprop,multiprop,otherprop,oldprop,uninsprop,pvtinsprop,metroprop,death,health_index,hsprop,baccprop,gradprop,attain_score,attain_index,enrollprop,enroll_index,ed_index,inc_index,hdi,ur.6mo,ur.oct,ur.trend,totalvotes,vap,vep,to.vap,to.vep,gini
2012,Arizona,AZ,Yavapai County,04025,212547,179617,37920,159559,47740,76896,9642,9407,209305,1638,1604,212547,104108,108439,172979,935,29623,2223,3084,3703,6996,34054,57155,110290,30131,14971,80949,11194,176390,36318,99881,76348,25080,32874.841546473945,28841.999999999996,37143.19275240471,0.48981166518464153,0.5101883348153585,0.8138388215312378,0.18616117846876223,0.004399027038725552,0.13937152723868132,0.010458863216135724,0.014509731965165352,0.017422029010054248,0.03291507290152296,0.36178351141159365,0.17087044277265734,0.35920525813114274,1,13.540961408259985,5.0240949460352855,0.9738842685150947,0.28266659981574216,0.09382736166559079,1.3503782299964275,5.669188199976184,0.7133221617092584,3.2377760488359564,4.858717482929441,4.081326345651086,4.6358239621219495,8.65,8.1,-0.0019975984606031903,100283,174627,163582,0.5742697291942254,0.6130442224694649,0.4750362490085053
2016,Arizona,AZ,Yavapai County,04025,225265,191767,37258,173550,46729,91811,5122,5122,219633,1567,4065,225265,110232,115033,181888,882,32460,2244,3987,3804,6065,34519,51677,132378,24074,17136,86924,4317,186150,23429,114413,87423,24000,38141.21689955417,29300,43411.66245773615,0.48934366190930684,0.5106563380906932,0.8074401260737354,0.1925598739262646,0.003915388542383415,0.14409695247819235,0.009961600781302022,0.017699154329345438,0.016886777795041396,0.02692384524892904,0.4075688633387344,0.1040063924710896,0.38808958337957516,1,14.017381553125876,5.304342090074044,1.0002189570728897,0.23745318352059924,0.0987381158167675,1.3364102564102565,5.576068376068376,0.7387061567763059,3.9630330507515983,5.0383899342961165,4.190554691162538,4.8201986628025235,4.933333333333334,4.7,-9.960359527529726e-4,114450,188007,181318,0.6087539293749701,0.6312114627339812,0.5115157781479043
2008,Arizona,AZ,Yuma County,04027,194013,142122,57115,119246,63574,44551,30289,28123,189626,2574,1813,194013,96663,97350,75124,3689,108964,2090,1225,2856,38125,44895,96085,81890,10489,5549,71758,6089,137735,35895,91793,66325,22324,31160.105257400974,24556.4,33837.84236339412,0.49822950008504585,0.5017704999149541,0.3872111662620546,0.6127888337379455,0.019014189770788555,0.561632467927407,0.010772474009473593,0.006314009885935478,0.01472066304835243,0.1965074505316654,0.22962894239045836,0.18501337539237062,0.34185853525279236,1,17.711654268508678,7.477443687358045,0.8212267078140986,0.1344950774030156,0.046534055649665396,1.0022558408667797,3.3483722724451974,0.7061849183628527,3.0338548103672203,3.243533118419205,2.9660838171484416,4.158962160519223,22.616666666666667,21.5,0.047664779264363875,43615,136898,106201,0.31859486625078526,0.4106835152211373,0.48319144933547
2012,Arizona,AZ,Yuma County,04027,200325,152650,54150,122543,68295,41688,32693,29827,191913,5329,3083,200325,101820,98505,68856,3021,121105,3463,1609,2271,33959,50055,92670,88879,11990,6786,73047,12633,144238,55958,73028,71339,20900,28308.22995105315,22572,30241.547676724185,0.5082740546611756,0.4917259453388244,0.34372145263946086,0.6562785473605391,0.01508049419692999,0.6045426182453513,0.01728690877324348,0.00803194808436291,0.011336578060651442,0.16951953076251092,0.20810183451890676,0.27933607887183326,0.3561163109946337,1,16.233766233766236,6.608097784568374,0.8785079523106175,0.15321968615098375,0.05537648009270215,1.0871041185543033,3.9140274570286886,0.7329233472435757,3.79780992124502,3.875288278434132,2.381893654018246,3.93641563098858,25.65,24.9,0.016663066032285026,41953,146175,111019,0.28700530186420387,0.37789027103468775,0.48667782255971515
2016,Arizona,AZ,Yuma County,04027,205666,158342,52380,129738,66531,48063,30819,29378,200300,3216,2150,205666,105887,99779,65184,3328,129351,2426,1826,3551,81216,45387,87437,98336,13231,6662,80165,8675,152976,22539,90563,92564,25000,32536.749119624372,26000,35045.98427062213,0.5148493187984402,0.4851506812015598,0.31694105977653086,0.6830589402234691,0.01618157595324458,0.6289372088726382,0.011795824297647643,0.008878472863769412,0.017265858236169322,0.3948926900897572,0.2336944366108156,0.1095903066136357,0.4500695302091741,1,17.692852087756545,7.466383581033263,0.9112904469006767,0.15333210007862,0.051349643126917324,1.115972190106214,4.10648126737476,0.6821932632907968,2.348378951165623,3.520447161971714,3.362124379225668,4.454243634249237,21.316666666666666,19.6,0.016462100392384806,53010,153286,120692,0.34582414571454667,0.43921718092334205,0.4770505261790102
2008,Arkansas,AR,Benton County,05007,209853,158061,58814,131362,67999,35514,9769,8475,206270,1179,2404,209853,105048,104805,165169,3077,29392,3797,3149,5140,16808,48525,79118,92829,26002,11904,99647,3087,154478,33571,52649,123633,29356.06,42621.794238904746,32369.800000000003,45469.18893945639,0.50057897671227,0.49942102328772997,0.7870699966166793,0.2129300033833207,0.014662644803743572,0.140059946724612,0.018093617913491827,0.015005742114718399,0.024493335811258357,0.08009416115090087,0.16923274863833254,0.15997388648244248,0.5891409701076468,1,13.779798814937301,5.164587538198413,0.9952269301624519,0.2885613800033495,0.0906198139492395,1.374408124115041,5.829387494100273,0.7136134354916984,3.24609815690567,4.968291048368739,4.881347001041117,5.0033488528392756,4.1,4.1,0.001850642336426484,76073,151039,141385,0.5036646164235727,0.5380556636135375,0.5123959111444445
2012,Arkansas,AR,Benton County,05007,232047,173277,63860,148700,73715,40063,20159,17263,229582,1245,1220,232047,113910,118137,175453,2710,36796,7037,2482,7569,6722,54605,85986,101785,28753,15523,107383,5759,170840,34808,62811,134428,30304.999999999996,45062.43229826914,31349.999999999996,47051.26187556592,0.49089193137597126,0.5091080686240288,0.7561097536274979,0.24389024637250212,0.011678668545596366,0.158571323912828,0.030325752972458167,0.010696108977922576,0.03261839196369701,0.02896826935922464,0.17265036824436428,0.15000409399819864,0.5793136735230363,1,13.877324451845682,5.221955559909225,0.9822528581035642,0.29775386684599864,0.10439139206455951,1.3843981170141224,5.895987446760817,0.7407583259852133,4.02166645672038,5.271213783414004,4.659410594842571,5.043030501168279,6,5.5,-0.0014338898406844778,79257,168187,149679,0.4712433184491072,0.5295131581584591,0.5013191249865119
2016,Arkansas,AR,Benton County,05007,258301,195789,69213,168511,78974,47413,19190,17483,255575,1649,1077,258301,128235,130066,191140,3744,42294,10433,2562,7678,3585,59144,90293,111318,38525,18165,122558,2458,193083,22616,80461,155224,35000,53196.83162141768,36000,56066.64288464204,0.4964556854212721,0.503544314578728,0.7399893922207037,0.2600106077792963,0.014494717403339515,0.16373920348740423,0.04039086182399604,0.00991866078722111,0.029725010743280128,0.013879156487973334,0.18355716780035694,0.08755676516931797,0.600942311489309,1,14.562399883500799,5.6249411079416465,0.9970150316596542,0.3364172071852876,0.10779711710214764,1.4412293559470895,6.274862372980596,0.7489047028135842,4.254420080388122,5.601381608783104,5.61827614241427,5.614857525970822,2.8833333333333333,2.5,-0.0012379483417822661,96824,189088,169956,0.5120578778135049,0.5697003930429052,0.5095162168621454
2008,Arkansas,AR,Pulaski County,05119,376958,290440,96467,250944,109963,68336,11870,10202,370384,3788,2786,376958,179590,197368,214998,125499,16524,8136,957,10434,8049,82452,127086,166658,50913,32301,186125,11536,284006,50821,123221,202916,33151.14,45022.96582474752,33486,48647.5403480409,0.47641912361589356,0.5235808763841064,0.5703500124682326,0.4296499875317674,0.3329256840284594,0.043835122215207,0.0215833063630431,0.0025387443693992433,0.027679476228120906,0.021352511420370437,0.1812827954307907,0.1348187331214618,0.5382986964064962,1,11.471836641046231,3.8069627300271947,0.995728130578934,0.3316038638102525,0.12871796097934202,1.4560499553685284,6.373666369123523,0.7498158471485863,4.280452775673894,5.6759285046403125,5.116386277642122,4.799466400220981,4.8,4.8,0.001884806495209428,161343,280491,266501,0.5752163171010835,0.6054123624301597,0.511760097796037
2012,Arkansas,AR,Pulaski County,05119,389359,306193,92517,259491,112514,72739,10743,9726,383721,2709,2929,389359,186782,202577,212794,139386,23248,8037,682,4981,1714,82023,119589,179482,59364,30924,179602,17024,300726,56095,131748,201516,30304.999999999996,41323.47217280103,31349.999999999996,44218.754760021104,0.47971666251454315,0.5202833374854569,0.5465239021057687,0.45347609789423127,0.35798838603961897,0.05970839251179503,0.020641618660413655,0.0017515968553442967,0.012792821021216923,0.0044021070528740824,0.18681730742065805,0.14407012551398582,0.5175583458967175,1,11.310937676733401,3.7123162804314127,1.0396121638130031,0.3479427032151404,0.11917176318253812,1.5067266302106819,6.711510868071212,0.7290026130081589,3.685788943090256,5.70293689307756,4.659410594842571,4.620526934522149,6.833333333333333,6.4,-0.0014218319022905066,159381,296842,284407,0.5369219989085102,0.5603975992152092,0.49424866780406174
2016,Arkansas,AR,Pulaski County,05119,393192,310525,92649,265326,112791,82311,10721,9741,386570,3932,2690,393192,189308,203884,207017,142774,23805,9065,934,8967,8781,83102,124934,175369,59821,33068,186049,9988,304061,26557,164293,202342,30000,45988.58672738005,33000,48869.955769507396,0.481464526236546,0.518535473763454,0.5265035911208773,0.4734964088791227,0.36311522106248345,0.06054294085332357,0.023054894301003073,0.002375429815459114,0.02280565220045169,0.022332600866752123,0.20934047488250015,0.0675420659626849,0.5146137256098802,1,11.914690813773383,4.067465184572578,1.011050556673677,0.3500938468148617,0.12463158529507097,1.4857759887836097,6.571839925224064,0.7367786436861097,3.907961248174563,5.683880366207563,5.015026730725233,4.876190622661746,3.55,3.1,-0.0012944699280040704,159776,300543,286870,0.5316244264547835,0.5569630843239097,0.518944582301462
2008,Arkansas,AR,Washington County,05143,195747,147514,52884,117473,67751,25852,12077,10777,190950,1207,3590,195747,98944,96803,148185,6799,30075,5248,2645,2723,9013,49568,78848,83764,20000,13135,95543,5779,142717,42190,54208,99349,26788.800000000003,34735.19915800522,27905.000000000004,36966.31676802155,0.5054687939023331,0.4945312060976669,0.7570230961394044,0.24297690386059556,0.03473361022135716,0.15364220141304846,0.02681011714100344,0.01351233990814674,0.013910813447971106,0.046044128390217987,0.13206843527614728,0.2155333159639739,0.5075377911283443,1,12.347203358439314,4.321884328493714,0.995113770823934,0.2820648148936351,0.11181292722583061,1.3889915129433998,5.926610086289332,0.73162019748786,3.7605770710817152,5.204599081220126,3.852351898697753,4.425158088735487,4.266666666666667,4.1,0.0018825456317605445,68380,142863,130879,0.47864037574459445,0.5224673171402593,0.48953806140529843
2012,Arkansas,AR,Washington County,05143,211583,162954,53198,127312,74844,29804,16086,14706,203731,1672,6180,211583,104654,106929,154523,7406,34201,9950,1784,3555,18828,59312,75516,96238,23485,16344,98842,9636,155199,37290,58935,115358,26125,36431.85853735974,27378.999999999996,39249.96556486361,0.49462385919473684,0.5053761408052632,0.7303185983751057,0.2696814016248943,0.03500281213519044,0.16164342125785153,0.04702646242845597,0.008431679293705072,0.016801916978207133,0.0889863552364793,0.1408619785143419,0.17624289286001238,0.5452139349569672,1,12.454851164528584,4.385206567369756,1.068768065853965,0.3128456076410708,0.12837752921955511,1.509991202714591,6.73327468476394,0.7924750146972369,5.49928613420677,6.32194516791155,3.7204198663937498,4.689691181214494,5.633333333333333,5.1,-0.0010327121820346797,70460,158385,142007,0.4448653597247214,0.49617272387980876,0.5029580930440993
2016,Arkansas,AR,Washington County,05143,228715,178005,56149,136384,82543,37959,18116,16276,220601,1888,6226,228715,114539,114176,164782,9096,37430,10088,1183,6136,26872,63538,77598,103578,27618,19921,109069,2916,169972,26641,72437,129637,28800,42342.31610051817,30000,44434.75149862837,0.5007935640425858,0.49920643595741426,0.7204687055942985,0.27953129440570146,0.03977001945652887,0.16365345517346916,0.044107295105262005,0.005172376101261395,0.026828148569179984,0.1174912008394727,0.16596637736921496,0.11648121023981811,0.5668058500754214,1,12.7000254000508,4.529426705912235,1.108025868137025,0.3485672806194275,0.14606552088221492,1.6026586696386675,7.3510577975911175,0.7697563694074604,4.850181983070298,6.5174325260841774,4.354241763469901,5.046738162525051,2.8,2.4,-6.986068057014147e-4,81861,172566,154402,0.474375021730816,0.5301809562052305,0.5056483218171051
2008,California,CA,Alameda County,06001,1474765,1163427,351019,979778,431248,228749,200906,182348,1442926,10757,21082,1474765,729249,745516,538462,185971,313249,376849,3706,48060,129974,351020,507136,569028,240046,158555,732693,50692,1132248,164048,338807,971910,42415.600000000006,57716.41220495153,44648,61513.67952368476,0.4944848840323713,0.5055151159676288,0.3651171542584751,0.634882845741525,0.12610212474529842,0.2124060443528291,0.25553155926537446,0.0025129427400297673,0.03258824287259326,0.08813200747237696,0.15510878004292208,0.1112367055090133,0.6590270314253457,1,15.169902912621358,5.98229583095374,0.9876002523020521,0.4068278732529206,0.16182747520356652,1.556255600758539,7.041704005056927,0.8139631951916299,6.113234148332283,6.732214052815379,7.11088454860616,6.59148310196859,6.466666666666667,7,0.0072093911243523694,621029,1123746,930641,0.55264178915876,0.6673131744679205,0.5152858504076595
2012,California,CA,Alameda County,06001,1555729,1252034,342965,1060747,437521,267719,222356,206612,1520267,10421,25041,1555729,762753,792976,519489,180838,352804,424071,5190,70677,117178,355479,497940,585128,297445,175216,753460,82289,1217004,191588,423222,940919,41800,57085.088343212374,41800,60699.43049673391,0.49028654733568633,0.5097134526643137,0.33391998220769814,0.6660800177923019,0.11624003923562523,0.22677728576120906,0.27258667801397285,0.003336056601117547,0.045430148824120394,0.07532031607047243,0.17208588385252188,0.1231499830626028,0.6048090637893875,1,16.688918558077436,6.875834445927903,0.9972113991366461,0.44559258711078137,0.16518170685375494,1.6079856931011824,7.386571287341216,0.8124844293188213,6.0709836948234654,6.948042089835298,6.6539088658066206,6.824773355690424,8.7,8.2,-0.0029393736905832415,595642,1212764,995731,0.4911441962327378,0.5981956974323387,0.5226767570937138
2016,California,CA,Alameda County,06001,1648377,1337339,346013,1161154,431663,310958,254684,235408,1615422,7101,25854,1648377,810518,837859,526136,171664,370905,493470,3747,77104,175962,348884,494521,601743,330026,222087,848520,41967,1304489,72663,515540,1060174,45000,64933.788188394836,48000,68382.96584023125,0.49170669088442753,0.5082933091155725,0.3191842642793487,0.6808157357206512,0.10414122497462655,0.2250122393117594,0.2993671957325296,0.0022731450390292996,0.046775707256289066,0.1067486382059444,0.18864495197397196,0.044081542025883644,0.643162334829957,1,17.50087504375219,7.353455908089522,0.9937148733070721,0.47548645571560705,0.19126403560595753,1.6604653646286367,7.736435764190911,0.8082323479195577,5.9494956548445055,7.140789061075442,7.612774413378308,7.366483479223296,4.383333333333333,4.3,3.109943277447953e-4,654266,1302364,1059855,0.502368001572525,0.6173165197126022,0.5330161593374918
2008,California,CA,Butte County,06007,220271,183659,43786,141090,72153,43117,10921,9755,214871,2299,3101,220271,107394,112877,170380,3907,27802,8473,1745,7838,10556,55223,68753,113731,27730,10057,95035,13230,178305,32637,85498,102136,22324,32833.019645244756,25672.600000000002,35932.481673759685,0.48755396761262265,0.5124460323873774,0.7735017319574524,0.22649826804254758,0.017737241852082208,0.12621725056861774,0.03846625293388599,0.00792205964471038,0.03558344039841831,0.047922786022672074,0.19574524108938535,0.14816748459851728,0.46368337184649816,1,11.930326890956813,4.07666287703342,1.0739102700403997,0.26782195761570626,0.07128074278829116,1.413012970444397,6.086753136295981,0.7653597217024933,4.724563477214096,5.632689916602018,3.274267649506269,4.2206396368123595,8.3,8.6,0.004028105044739892,98325,176485,164431,0.5571295010907442,0.5979711854820563,0.5236425054057325
2012,California,CA,Butte County,06007,221415,181595,45842,141661,73199,51911,7238,6977,215818,1936,3661,221415,109826,111589,164871,3085,32934,9713,1224,9588,3639,56036,64463,122005,24594,10353,90952,13977,176895,38020,89212,94183,21945,33455.610902527755,25080,36820.846665225276,0.49601878824831197,0.503981211751688,0.7446243479439062,0.2553756520560938,0.013933112029446967,0.14874331007384323,0.04386784996499785,0.005528080753336495,0.04330329923446921,0.016435200867149922,0.23445114377978005,0.17171375019759275,0.4253686516270352,1,12.39925604463732,4.352503555669013,1.107940788219764,0.24669457366529957,0.07308292331693268,1.4277182852019965,6.1847885680133095,0.7655295837374827,4.729416678213792,5.699664604746803,3.112357546037927,4.258199185965632,11.816666666666666,10.7,-0.006592929023960101,90752,175573,166660,0.5168904102567023,0.5445337813512541,0.5368667299811787
