fips,year,period,periodName,value,seriesID
10003,2013,M12,December,5.3,LAUCN100030000000003
10003,2013,M11,November,5.4,LAUCN100030000000003
10003,2013,M10,October,6,LAUCN100030000000003
10003,2013,M09,September,6.3,LAUCN100030000000003
10003,2013,M08,August,6.6,LAUCN100030000000003
10003,2013,M07,July,6.9,LAUCN100030000000003
10003,2013,M06,June,7.1,LAUCN100030000000003
10003,2013,M05,May,6.4,LAUCN100030000000003
10003,2013,M04,April,6.6,LAUCN100030000000003
10003,2013,M03,March,6.8,LAUCN100030000000003
10003,2013,M02,February,7.1,LAUCN100030000000003
10003,2013,M01,January,7.2,LAUCN100030000000003
10003,2012,M12,December,6.5,LAUCN100030000000003
10003,2012,M11,November,6.5,LAUCN100030000000003
10003,2012,M10,October,6.9,LAUCN100030000000003
10003,2012,M09,September,7.1,LAUCN100030000000003
10003,2012,M08,August,7.4,LAUCN100030000000003
10003,2012,M07,July,7.5,LAUCN100030000000003
10003,2012,M06,June,7.5,LAUCN100030000000003
10003,2012,M05,May,6.7,LAUCN100030000000003
10003,2012,M04,April,6.8,LAUCN100030000000003
10003,2012,M03,March,6.9,LAUCN100030000000003
10003,2012,M02,February,7.1,LAUCN100030000000003
10003,2012,M01,January,7.1,LAUCN100030000000003
10003,2011,M12,December,6.3,LAUCN100030000000003
10003,2011,M11,November,6.4,LAUCN100030000000003
10003,2011,M10,October,6.9,LAUCN100030000000003
10003,2011,M09,September,7.2,LAUCN100030000000003
10003,2011,M08,August,7.5,LAUCN100030000000003
10003,2011,M07,July,7.6,LAUCN100030000000003
10003,2011,M06,June,7.7,LAUCN100030000000003
10003,2011,M05,May,7,LAUCN100030000000003
10003,2011,M04,April,7.2,LAUCN100030000000003
10003,2011,M03,March,7.5,LAUCN100030000000003
10003,2011,M02,February,7.9,LAUCN100030000000003
10003,2011,M01,January,8,LAUCN100030000000003
10003,2010,M12,December,7.3,LAUCN100030000000003
10003,2010,M11,November,7.4,LAUCN100030000000003
10003,2010,M10,October,7.9,LAUCN100030000000003
10003,2010,M09,September,8.2,LAUCN100030000000003
10003,2010,M08,August,8.4,LAUCN100030000000003
10003,2010,M07,July,8.6,LAUCN100030000000003
10003,2010,M06,June,8.7,LAUCN100030000000003
10003,2010,M05,May,8.1,LAUCN100030000000003
10003,2010,M04,April,8.3,LAUCN100030000000003
10003,2010,M03,March,8.6,LAUCN100030000000003
10003,2010,M02,February,8.8,LAUCN100030000000003
10003,2010,M01,January,8.9,LAUCN100030000000003
10003,2009,M12,December,8.2,LAUCN100030000000003
10003,2009,M11,November,8.2,LAUCN100030000000003
10003,2009,M10,October,8.6,LAUCN100030000000003
10003,2009,M09,September,8.8,LAUCN100030000000003
10003,2009,M08,August,8.8,LAUCN100030000000003
10003,2009,M07,July,8.9,LAUCN100030000000003
10003,2009,M06,June,8.9,LAUCN100030000000003
10003,2009,M05,May,8.1,LAUCN100030000000003
10003,2009,M04,April,8,LAUCN100030000000003
10003,2009,M03,March,7.9,LAUCN100030000000003
10003,2009,M02,February,8,LAUCN100030000000003
10003,2009,M01,January,7.4,LAUCN100030000000003
10003,2008,M12,December,6.1,LAUCN100030000000003
10003,2008,M11,November,5.7,LAUCN100030000000003
10003,2008,M10,October,5.8,LAUCN100030000000003
10003,2008,M09,September,5.7,LAUCN100030000000003
10003,2008,M08,August,5.4,LAUCN100030000000003
10003,2008,M07,July,5.2,LAUCN100030000000003
10003,2008,M06,June,4.9,LAUCN100030000000003
10003,2008,M05,May,4,LAUCN100030000000003
10003,2008,M04,April,3.9,LAUCN100030000000003
10003,2008,M03,March,4,LAUCN100030000000003
10003,2008,M02,February,4.1,LAUCN100030000000003
10003,2008,M01,January,4.3,LAUCN100030000000003
10003,2007,M12,December,3.2,LAUCN100030000000003
10003,2007,M11,November,3.1,LAUCN100030000000003
10003,2007,M10,October,3.4,LAUCN100030000000003
10003,2007,M09,September,3.4,LAUCN100030000000003
10003,2007,M08,August,3.4,LAUCN100030000000003
10003,2007,M07,July,3.7,LAUCN100030000000003
10003,2007,M06,June,3.8,LAUCN100030000000003
10003,2007,M05,May,3.1,LAUCN100030000000003
10003,2007,M04,April,3.4,LAUCN100030000000003
10003,2007,M03,March,3.7,LAUCN100030000000003
10003,2007,M02,February,3.8,LAUCN100030000000003
10003,2007,M01,January,3.8,LAUCN100030000000003
10005,2016,M12,December,4.6,LAUCN100050000000003
10005,2016,M11,November,4.3,LAUCN100050000000003
10005,2016,M10,October,4.3,LAUCN100050000000003
10005,2016,M09,September,4.2,LAUCN100050000000003
10005,2016,M08,August,3.9,LAUCN100050000000003
10005,2016,M07,July,4,LAUCN100050000000003
10005,2016,M06,June,4.2,LAUCN100050000000003
10005,2016,M05,May,3.9,LAUCN100050000000003
10005,2016,M04,April,4.5,LAUCN100050000000003
10005,2016,M03,March,5.1,LAUCN100050000000003
10005,2016,M02,February,5.5,LAUCN100050000000003
10005,2016,M01,January,5.6,LAUCN100050000000003
10005,2015,M12,December,4.7,LAUCN100050000000003
10005,2015,M11,November,4.6,LAUCN100050000000003
10005,2015,M10,October,4.5,LAUCN100050000000003
10005,2015,M09,September,4.4,LAUCN100050000000003
10005,2015,M08,August,4.2,LAUCN100050000000003
10005,2015,M07,July,4.3,LAUCN100050000000003
10005,2015,M06,June,4.5,LAUCN100050000000003
10005,2015,M05,May,4.4,LAUCN100050000000003
10005,2015,M04,April,5.2,LAUCN100050000000003
10005,2015,M03,March,5.9,LAUCN100050000000003
10005,2015,M02,February,6.3,LAUCN100050000000003
10005,2015,M01,January,6.4,LAUCN100050000000003
10005,2014,M12,December,5.4,LAUCN100050000000003
10005,2014,M11,November,5.3,LAUCN100050000000003
10005,2014,M10,October,5.3,LAUCN100050000000003
10005,2014,M09,September,5.1,LAUCN100050000000003
10005,2014,M08,August,5.1,LAUCN100050000000003
10005,2014,M07,July,5.1,LAUCN100050000000003
10005,2014,M06,June,5.3,LAUCN100050000000003
10005,2014,M05,May,5.2,LAUCN100050000000003
10005,2014,M04,April,6,LAUCN100050000000003
10005,2014,M03,March,6.9,LAUCN100050000000003
10005,2014,M02,February,7.4,LAUCN100050000000003
10005,2014,M01,January,7.6,LAUCN100050000000003
10005,2013,M12,December,6.5,LAUCN100050000000003
10005,2013,M11,November,6.4,LAUCN100050000000003
10005,2013,M10,October,6.2,LAUCN100050000000003
10005,2013,M09,September,5.9,LAUCN100050000000003
10005,2013,M08,August,5.7,LAUCN100050000000003
10005,2013,M07,July,5.9,LAUCN100050000000003
10005,2013,M06,June,6.3,LAUCN100050000000003
10005,2013,M05,May,6.4,LAUCN100050000000003
10005,2013,M04,April,7.3,LAUCN100050000000003
10005,2013,M03,March,8.1,LAUCN100050000000003
10005,2013,M02,February,8.7,LAUCN100050000000003
10005,2013,M01,January,8.8,LAUCN100050000000003
10005,2012,M12,December,7.7,LAUCN100050000000003
10005,2012,M11,November,7.2,LAUCN100050000000003
10005,2012,M10,October,7.1,LAUCN100050000000003
10005,2012,M09,September,6.7,LAUCN100050000000003
10005,2012,M08,August,6.4,LAUCN100050000000003
10005,2012,M07,July,6.4,LAUCN100050000000003
10005,2012,M06,June,6.6,LAUCN100050000000003
10005,2012,M05,May,6.6,LAUCN100050000000003
10005,2012,M04,April,7.3,LAUCN100050000000003
10005,2012,M03,March,8.1,LAUCN100050000000003
10005,2012,M02,February,8.6,LAUCN100050000000003
10005,2012,M01,January,8.7,LAUCN100050000000003
10005,2011,M12,December,7.7,LAUCN100050000000003
10005,2011,M11,November,7.4,LAUCN100050000000003
10005,2011,M10,October,7.3,LAUCN100050000000003
10005,2011,M09,September,7,LAUCN100050000000003
10005,2011,M08,August,6.7,LAUCN100050000000003
10005,2011,M07,July,6.7,LAUCN100050000000003
10005,2011,M06,June,7,LAUCN100050000000003
10005,2011,M05,May,7,LAUCN100050000000003
10005,2011,M04,April,7.9,LAUCN100050000000003
10005,2011,M03,March,8.8,LAUCN100050000000003
10005,2011,M02,February,9.4,LAUCN100050000000003
10005,2011,M01,January,9.7,LAUCN100050000000003
10005,2010,M12,December,8.6,LAUCN100050000000003
10005,2010,M11,November,8.2,LAUCN100050000000003
10005,2010,M10,October,8,LAUCN100050000000003
10005,2010,M09,September,7.7,LAUCN100050000000003
10005,2010,M08,August,7.3,LAUCN100050000000003
10005,2010,M07,July,7.2,LAUCN100050000000003
10005,2010,M06,June,7.8,LAUCN100050000000003
10005,2010,M05,May,7.8,LAUCN100050000000003
10005,2010,M04,April,8.8,LAUCN100050000000003
10005,2010,M03,March,9.9,LAUCN100050000000003
10005,2010,M02,February,10.7,LAUCN100050000000003
10005,2010,M01,January,10.6,LAUCN100050000000003
10005,2009,M12,December,9.4,LAUCN100050000000003
10005,2009,M11,November,8.8,LAUCN100050000000003
10005,2009,M10,October,8.3,LAUCN100050000000003
10005,2009,M09,September,7.5,LAUCN100050000000003
10005,2009,M08,August,7.2,LAUCN100050000000003
10005,2009,M07,July,7.1,LAUCN100050000000003
10005,2009,M06,June,7.7,LAUCN100050000000003
10005,2009,M05,May,7.7,LAUCN100050000000003
10005,2009,M04,April,8.2,LAUCN100050000000003
10005,2009,M03,March,9,LAUCN100050000000003
10005,2009,M02,February,9.1,LAUCN100050000000003
10005,2009,M01,January,9,LAUCN100050000000003
10005,2008,M12,December,7.1,LAUCN100050000000003
10005,2008,M11,November,6.5,LAUCN100050000000003
10005,2008,M10,October,5.8,LAUCN100050000000003
10005,2008,M09,September,4.8,LAUCN100050000000003
10005,2008,M08,August,4.5,LAUCN100050000000003
10005,2008,M07,July,4.1,LAUCN100050000000003
10005,2008,M06,June,4.3,LAUCN100050000000003
10005,2008,M05,May,3.9,LAUCN100050000000003
10005,2008,M04,April,4.5,LAUCN100050000000003
10005,2008,M03,March,5,LAUCN100050000000003
10005,2008,M02,February,5.4,LAUCN100050000000003
10005,2008,M01,January,5,LAUCN100050000000003
10005,2007,M12,December,4,LAUCN100050000000003
10005,2007,M11,November,3.6,LAUCN100050000000003
10005,2007,M10,October,3.2,LAUCN100050000000003
10005,2007,M09,September,2.7,LAUCN100050000000003
10005,2007,M08,August,2.6,LAUCN100050000000003
10005,2007,M07,July,2.5,LAUCN100050000000003
10005,2007,M06,June,2.8,LAUCN100050000000003
10005,2007,M05,May,2.7,LAUCN100050000000003
10005,2007,M04,April,3.5,LAUCN100050000000003
10005,2007,M03,March,4,LAUCN100050000000003
10005,2007,M02,February,4.4,LAUCN100050000000003
10005,2007,M01,January,4.3,LAUCN100050000000003
11001,2016,M12,December,5.7,LAUCN110010000000003
11001,2016,M11,November,5.8,LAUCN110010000000003
11001,2016,M10,October,6,LAUCN110010000000003
11001,2016,M09,September,6.2,LAUCN110010000000003
11001,2016,M08,August,6.4,LAUCN110010000000003
11001,2016,M07,July,6.5,LAUCN110010000000003
11001,2016,M06,June,6.4,LAUCN110010000000003
11001,2016,M05,May,5.6,LAUCN110010000000003
11001,2016,M04,April,5.5,LAUCN110010000000003
11001,2016,M03,March,6.1,LAUCN110010000000003
11001,2016,M02,February,6.5,LAUCN110010000000003
11001,2016,M01,January,6.5,LAUCN110010000000003
11001,2015,M12,December,6.1,LAUCN110010000000003
11001,2015,M11,November,6.4,LAUCN110010000000003
11001,2015,M10,October,6.6,LAUCN110010000000003
11001,2015,M09,September,6.8,LAUCN110010000000003
11001,2015,M08,August,7,LAUCN110010000000003
11001,2015,M07,July,7.1,LAUCN110010000000003
11001,2015,M06,June,7.1,LAUCN110010000000003
11001,2015,M05,May,6.6,LAUCN110010000000003
11001,2015,M04,April,6.5,LAUCN110010000000003
11001,2015,M03,March,7.1,LAUCN110010000000003
11001,2015,M02,February,7.5,LAUCN110010000000003
11001,2015,M01,January,7.7,LAUCN110010000000003
11001,2014,M12,December,7.2,LAUCN110010000000003
11001,2014,M11,November,7.5,LAUCN110010000000003
11001,2014,M10,October,7.6,LAUCN110010000000003
11001,2014,M09,September,7.9,LAUCN110010000000003
11001,2014,M08,August,8,LAUCN110010000000003
11001,2014,M07,July,8.2,LAUCN110010000000003
11001,2014,M06,June,8,LAUCN110010000000003
11001,2014,M05,May,7.4,LAUCN110010000000003
11001,2014,M04,April,7.2,LAUCN110010000000003
11001,2014,M03,March,7.9,LAUCN110010000000003
11001,2014,M02,February,8.2,LAUCN110010000000003
11001,2014,M01,January,8.2,LAUCN110010000000003
11001,2013,M12,December,7.7,LAUCN110010000000003
11001,2013,M11,November,8,LAUCN110010000000003
11001,2013,M10,October,8.6,LAUCN110010000000003
11001,2013,M09,September,8.6,LAUCN110010000000003
11001,2013,M08,August,8.6,LAUCN110010000000003
11001,2013,M07,July,8.8,LAUCN110010000000003
11001,2013,M06,June,8.8,LAUCN110010000000003
11001,2013,M05,May,8.2,LAUCN110010000000003
11001,2013,M04,April,8,LAUCN110010000000003
11001,2013,M03,March,8.5,LAUCN110010000000003
11001,2013,M02,February,8.9,LAUCN110010000000003
11001,2013,M01,January,9.1,LAUCN110010000000003
11001,2012,M12,December,8.6,LAUCN110010000000003
11001,2012,M11,November,8.6,LAUCN110010000000003
11001,2012,M10,October,8.7,LAUCN110010000000003
11001,2012,M09,September,8.9,LAUCN110010000000003
11001,2012,M08,August,9,LAUCN110010000000003
11001,2012,M07,July,9,LAUCN110010000000003
11001,2012,M06,June,9.2,LAUCN110010000000003
11001,2012,M05,May,8.6,LAUCN110010000000003
11001,2012,M04,April,8.6,LAUCN110010000000003
11001,2012,M03,March,9.4,LAUCN110010000000003
11001,2012,M02,February,9.9,LAUCN110010000000003
11001,2012,M01,January,10.1,LAUCN110010000000003
11001,2011,M12,December,9.7,LAUCN110010000000003
11001,2011,M11,November,10,LAUCN110010000000003
11001,2011,M10,October,10.1,LAUCN110010000000003
11001,2011,M09,September,10.4,LAUCN110010000000003
11001,2011,M08,August,10.5,LAUCN110010000000003
11001,2011,M07,July,10.7,LAUCN110010000000003
11001,2011,M06,June,10.9,LAUCN110010000000003
11001,2011,M05,May,10.1,LAUCN110010000000003
11001,2011,M04,April,9.6,LAUCN110010000000003
11001,2011,M03,March,10,LAUCN110010000000003
11001,2011,M02,February,10,LAUCN110010000000003
11001,2011,M01,January,9.9,LAUCN110010000000003
11001,2010,M12,December,9.3,LAUCN110010000000003
11001,2010,M11,November,9.4,LAUCN110010000000003
11001,2010,M10,October,9.4,LAUCN110010000000003
11001,2010,M09,September,9.4,LAUCN110010000000003
11001,2010,M08,August,9.4,LAUCN110010000000003
11001,2010,M07,July,9.4,LAUCN110010000000003
11001,2010,M06,June,9.5,LAUCN110010000000003
11001,2010,M05,May,8.9,LAUCN110010000000003
11001,2010,M04,April,8.7,LAUCN110010000000003
11001,2010,M03,March,9.5,LAUCN110010000000003
11001,2010,M02,February,9.9,LAUCN110010000000003
11001,2010,M01,January,10.2,LAUCN110010000000003
11001,2009,M12,December,9.8,LAUCN110010000000003
11001,2009,M11,November,10,LAUCN110010000000003
11001,2009,M10,October,10.1,LAUCN110010000000003
11001,2009,M09,September,10.1,LAUCN110010000000003
11001,2009,M08,August,9.8,LAUCN110010000000003
11001,2009,M07,July,9.6,LAUCN110010000000003
11001,2009,M06,June,9.6,LAUCN110010000000003
11001,2009,M05,May,8.8,LAUCN110010000000003
11001,2009,M04,April,8.2,LAUCN110010000000003
11001,2009,M03,March,8.5,LAUCN110010000000003
11001,2009,M02,February,8.5,LAUCN110010000000003
11001,2009,M01,January,8.3,LAUCN110010000000003
11001,2008,M12,December,7.7,LAUCN110010000000003
11001,2008,M11,November,7.5,LAUCN110010000000003
11001,2008,M10,October,7.1,LAUCN110010000000003
11001,2008,M09,September,6.8,LAUCN110010000000003
11001,2008,M08,August,6.5,LAUCN110010000000003
11001,2008,M07,July,6.6,LAUCN110010000000003
11001,2008,M06,June,6.5,LAUCN110010000000003
11001,2008,M05,May,5.8,LAUCN110010000000003
11001,2008,M04,April,5.2,LAUCN110010000000003
11001,2008,M03,March,5.8,LAUCN110010000000003
11001,2008,M02,February,5.9,LAUCN110010000000003
11001,2008,M01,January,6.1,LAUCN110010000000003
11001,2007,M12,December,5.5,LAUCN110010000000003
11001,2007,M11,November,5.6,LAUCN110010000000003
11001,2007,M10,October,5.6,LAUCN110010000000003
11001,2007,M09,September,5.7,LAUCN110010000000003
11001,2007,M08,August,5.5,LAUCN110010000000003
11001,2007,M07,July,5.7,LAUCN110010000000003
11001,2007,M06,June,5.8,LAUCN110010000000003
11001,2007,M05,May,5.1,LAUCN110010000000003
11001,2007,M04,April,4.8,LAUCN110010000000003
11001,2007,M03,March,5.4,LAUCN110010000000003
11001,2007,M02,February,5.7,LAUCN110010000000003
11001,2007,M01,January,5.9,LAUCN110010000000003
12001,2016,M12,December,4,LAUCN120010000000003
12001,2016,M11,November,4.1,LAUCN120010000000003
12001,2016,M10,October,4.2,LAUCN120010000000003
12001,2016,M09,September,4.4,LAUCN120010000000003
12001,2016,M08,August,4.6,LAUCN120010000000003
12001,2016,M07,July,4.7,LAUCN120010000000003
12001,2016,M06,June,4.9,LAUCN120010000000003
12001,2016,M05,May,4,LAUCN120010000000003
12001,2016,M04,April,3.9,LAUCN120010000000003
12001,2016,M03,March,4.1,LAUCN120010000000003
12001,2016,M02,February,4,LAUCN120010000000003
12001,2016,M01,January,4.5,LAUCN120010000000003
12001,2015,M12,December,4.2,LAUCN120010000000003
12001,2015,M11,November,4.4,LAUCN120010000000003
12001,2015,M10,October,4.3,LAUCN120010000000003
12001,2015,M09,September,4.5,LAUCN120010000000003
12001,2015,M08,August,4.8,LAUCN120010000000003
12001,2015,M07,July,5,LAUCN120010000000003
12001,2015,M06,June,5.1,LAUCN120010000000003
12001,2015,M05,May,4.8,LAUCN120010000000003
12001,2015,M04,April,4.3,LAUCN120010000000003
12001,2015,M03,March,4.5,LAUCN120010000000003
12001,2015,M02,February,4.7,LAUCN120010000000003
12001,2015,M01,January,5.2,LAUCN120010000000003
12001,2014,M12,December,4.7,LAUCN120010000000003
12001,2014,M11,November,5,LAUCN120010000000003
12001,2014,M10,October,4.9,LAUCN120010000000003
12001,2014,M09,September,5.1,LAUCN120010000000003
12001,2014,M08,August,5.5,LAUCN120010000000003
12001,2014,M07,July,5.8,LAUCN120010000000003
12001,2014,M06,June,5.6,LAUCN120010000000003
12001,2014,M05,May,5.2,LAUCN120010000000003
12001,2014,M04,April,4.7,LAUCN120010000000003
12001,2014,M03,March,5.3,LAUCN120010000000003
12001,2014,M02,February,5.3,LAUCN120010000000003
12001,2014,M01,January,5.5,LAUCN120010000000003
12001,2013,M12,December,5.2,LAUCN120010000000003
12001,2013,M11,November,5.3,LAUCN120010000000003
12001,2013,M10,October,5.3,LAUCN120010000000003
12001,2013,M09,September,5.6,LAUCN120010000000003
12001,2013,M08,August,5.8,LAUCN120010000000003
12001,2013,M07,July,6.3,LAUCN120010000000003
12001,2013,M06,June,6.4,LAUCN120010000000003
12001,2013,M05,May,5.7,LAUCN120010000000003
12001,2013,M04,April,5.2,LAUCN120010000000003
12001,2013,M03,March,5.5,LAUCN120010000000003
12001,2013,M02,February,5.9,LAUCN120010000000003
12001,2013,M01,January,6.5,LAUCN120010000000003
12001,2012,M12,December,6.2,LAUCN120010000000003
12001,2012,M11,November,6.1,LAUCN120010000000003
12001,2012,M10,October,6.1,LAUCN120010000000003
12001,2012,M09,September,6.5,LAUCN120010000000003
12001,2012,M08,August,6.9,LAUCN120010000000003
12001,2012,M07,July,7.5,LAUCN120010000000003
12001,2012,M06,June,7.3,LAUCN120010000000003
12001,2012,M05,May,6.7,LAUCN120010000000003
12001,2012,M04,April,6.2,LAUCN120010000000003
12001,2012,M03,March,6.5,LAUCN120010000000003
12001,2012,M02,February,6.8,LAUCN120010000000003
12001,2012,M01,January,7,LAUCN120010000000003
12001,2011,M12,December,7.1,LAUCN120010000000003
12001,2011,M11,November,7.2,LAUCN120010000000003
12001,2011,M10,October,7.1,LAUCN120010000000003
12001,2011,M09,September,7.6,LAUCN120010000000003
12001,2011,M08,August,8.1,LAUCN120010000000003
12001,2011,M07,July,8.6,LAUCN120010000000003
12001,2011,M06,June,8.2,LAUCN120010000000003
12001,2011,M05,May,7.4,LAUCN120010000000003
12001,2011,M04,April,6.8,LAUCN120010000000003
12001,2011,M03,March,7.3,LAUCN120010000000003
12001,2011,M02,February,7.6,LAUCN120010000000003
12001,2011,M01,January,8,LAUCN120010000000003
12001,2010,M12,December,8.1,LAUCN120010000000003
12001,2010,M11,November,8.3,LAUCN120010000000003
12001,2010,M10,October,7.7,LAUCN120010000000003
12001,2010,M09,September,7.9,LAUCN120010000000003
12001,2010,M08,August,8.5,LAUCN120010000000003
12001,2010,M07,July,8.8,LAUCN120010000000003
12001,2010,M06,June,8.2,LAUCN120010000000003
12001,2010,M05,May,7.2,LAUCN120010000000003
12001,2010,M04,April,7.3,LAUCN120010000000003
12001,2010,M03,March,7.9,LAUCN120010000000003
12001,2010,M02,February,8.2,LAUCN120010000000003
12001,2010,M01,January,8.3,LAUCN120010000000003
12001,2009,M12,December,7.8,LAUCN120010000000003
12001,2009,M11,November,7.8,LAUCN120010000000003
12001,2009,M10,October,7.4,LAUCN120010000000003
12001,2009,M09,September,7.2,LAUCN120010000000003
12001,2009,M08,August,7.5,LAUCN120010000000003
12001,2009,M07,July,8,LAUCN120010000000003
12001,2009,M06,June,7.7,LAUCN120010000000003
12001,2009,M05,May,6.9,LAUCN120010000000003
12001,2009,M04,April,6,LAUCN120010000000003
